s_ID,cluster,gender,Gender_male,Gender_female,province,Prov_EC,Prov_FS,Prov_GP,Prov_KZN,Prov_LP,Prov_MP,Prov_NW,Prov_NC,Prov_WC,education,educ,Age,industry,Exiters,Industry_mixed,Industry_livestock,Industry_fieldcrops,Industry_horticulture,Industry_forest,turnover,exp,Exiting,Exit_Retire,Exit_Danger,Exit_Finance,gens,loans_prod_dum,loans_lt_dum,loans_st_dum,loans_informal_dum,loans_none_dum,threat_drought_flood,threat_avail_relief,threat_drought_flood_rescale,threat_avail_relief_rescale,goal_lt_estrat_sell,goal_lt_estrat_crime,goal_lt_estrat_money,goal_lt_estrat_sell_rescale,goal_lt_estrat_crime_rescale,goal_lt_estrat_money_rescale,goal_fc,goal_hort,goal_past,goal_nv,goal_ls_int,goal_ls_ext,goal_emp,goal_ent_num,goal_water,goal_proc,goal_lt_prod_down,goal_lt_estrat_sub,goal_st_estrat_sub,adj_size_int_arp,adj_size_ext_ar,adj_num_int_ls,adj_num_ext_ls,adj_num_emp,adj_num_branches,adj_water_store,adj_water_underg,adj_water_run,adj_direct_cost,adj_invest_cost,adj_turnover,adj_interest_rate,const_fin_chal,const_serv_borrow,threat_dep_labour,threat_law_labour,threat_law_tenure,threat_min_wage,threat_land_ref,threat_pred,threat_law_pred,threat_law_enviro,threat_ls_theft,threat_market_access,threat_input_cost,threat_comm_price_down,threat_farm_att,threat_clim_chnge
6878981191,4,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,46,Livestock,0,0,1,0,0,0,2.5e+07,23,0,1,2,2,1,1,1,1,0,0,8,8,4,4,Strongly disagree,Disagree,Disagree,2,1,1,0,0,0,0,1,1,0,0,1,0,2,2,2,1,1,1,1,0,0,0,1,0,1,1,1,-1,5,3,1,2,2,1,2,2,1,2,3,1,5,5,5,3
6875063096,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,57,Horticulture,0,0,0,0,1,0,10000000,40,0,1,1,1,3,1,0,1,0,0,10,1,5,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-1,0,-1,0,0,0,0,4,1,4,4,5,4,5,2,2,5,1,3,4,4,3,3
6875056943,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,36,Horticulture,0,0,0,0,1,0,10000000,0.5,0,1,1,1,2,1,0,1,0,0,10,10,5,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,1,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,-1,0,0,0,0,1,0,1,0,4,2,4,3,5,5,5,5,5,5,5,4,5,5,5,5
6875050550,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,67,Horticulture,0,0,0,0,1,0,5000000,40,0,3,1,2,2,1,0,1,0,0,9,5,5,3,Undecided,Strongly disagree,Disagree,0,2,1,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,5,5,5,3,3,1,1,3,1,3,5,4,2,4
6875042509,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,47,Mixed,0,1,0,0,0,0,2.5e+07,23,0,1,1,1,1,1,1,1,0,0,10,5,5,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,0,0,-1,0,0,1,1,2,2,1,-1,0,0,-1,0,1,1,-1,-1,1,1,-1,4,3,1,1,1,1,2,5,4,5,5,2,1,1,3,1
6875035030,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,52,Mixed,0,1,0,0,0,0,10000000,23,0,1,1,1,4,1,0,1,0,0,10,5,5,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0,-1,0,0,1,0,1,1,1,0,2,1,1,1,1,2,2,2,1,1,3,1,5,5,3,5
6875026770,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,52,Mixed,0,1,0,0,0,0,10000000,23,0,2,2,2,6,1,1,0,0,0,9,3,5,2,Disagree,Disagree,Disagree,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,5,5,2,2,2,2,2,3,2,2,4,1,4,4,4,4
6875018326,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,51,Mixed,0,1,0,0,0,0,100000000,23,0,1,1,1,1,0,1,1,0,0,8,5,4,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,-1,1,-1,1,1,0,1,1,1,2,2,2,1,0,1,0,0,0,1,0,0,1,0,1,-1,4,2,2,1,4,1,3,1,1,1,4,3,4,4,4,4
6875011402,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,49,Mixed,0,1,0,0,0,0,10000000,23,0,2,2,2,3,1,1,0,0,0,10,10,5,5,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,1,1,-1,-1,5,5,4,3,4,3,5,5,3,3,5,3,5,5,5,5
6875004433,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,53,Mixed,0,1,0,0,0,0,100000000,40,0,1,1,1,7,0,1,1,0,0,7,7,4,4,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,1,0,1,1,-1,0,1,1,2,2,2,1,1,1,1,0,0,1,0,0,1,1,1,-1,3,1,5,2,4,1,4,1,1,3,3,4,4,5,4,4
6873277071,1,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Secondary & Primary & Matric,1,49,Mixed,0,1,0,0,0,0,100000000,23,0,2,2,2,2,0,1,0,0,0,8,6,4,3,Disagree,Disagree,Disagree,1,1,1,1,1,1,-1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,-1,2,2,3,3,3,4,3,1,1,2,1,4,3,3,3,4
6873269909,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,52,Horticulture,0,0,0,0,1,0,200000000,3,0,1,1,2,N/A,1,0,1,1,0,8,1,4,1,Strongly disagree,Strongly disagree,Disagree,2,2,1,0,1,0,0,0,0,1,0,0,0,2,2,2,1,1,0,0,1,0,1,1,1,1,1,1,-1,4,3,1,1,1,1,1,1,1,4,1,5,5,3,1,5
6873264775,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,48,Mixed,0,1,0,0,0,0,5000000,23,0,2,2,1,N/A,0,0,0,0,1,10,10,5,5,Disagree,Disagree,Strongly disagree,1,1,2,0,0,0,0,1,0,-1,0,0,1,2,2,2,1,0,1,0,0,0,0,1,0,-1,0,-1,0,5,1,4,4,1,4,5,5,4,4,1,5,5,5,5,5
6873259776,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,60,Horticulture,0,0,0,0,1,0,2500000,23,0,1,1,2,1,0,1,0,0,0,9,9,5,5,Strongly disagree,Strongly disagree,Disagree,2,2,1,1,1,0,0,0,0,0,0,1,0,1,2,2,1,0,0,0,0,0,0,1,1,1,1,1,-1,4,2,3,5,5,3,5,2,2,3,2,3,4,3,5,5
6873140254,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,79,Horticulture,1,0,0,0,1,0,5000000,40,1,1,4,2,N/A,0,1,1,0,0,9,6,5,3,Strongly disagree,Agree,Disagree,2,-1,1,0,1,-1,-1,0,0,-1,0,1,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,3,3,4,2,4,1,1,2,1,5,2,3,3,3
6872756771,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,54,Mixed,0,1,0,0,0,0,100000000,23,0,2,2,2,2,1,1,1,0,0,5,5,3,3,Disagree,Disagree,Disagree,1,1,1,0,1,0,0,0,0,-1,0,1,1,2,-1,1,-1,1,0,0,-1,0,0,0,0,1,1,1,-1,2,2,2,2,2,3,2,1,1,2,4,4,4,4,2,3
6872746625,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,32,Horticulture,0,0,0,0,1,0,2.5e+07,10.5,0,1,1,2,N/A,1,0,0,0,0,10,6,5,3,Strongly disagree,Strongly disagree,Disagree,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,-1,0,0,0,0,-1,0,0,0,5,3,1,1,2,5,1,1,1,3,1,3,5,3,2,4
6872734682,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,52,Mixed,0,1,0,0,0,0,10000000,23,0,1,3,3,N/A,0,0,0,1,0,8,8,4,4,Strongly disagree,Undecided,Undecided,2,0,0,1,0,1,0,1,0,-1,0,1,1,2,2,2,0,0,0,0,1,1,0,0,0,1,0,1,0,5,5,2,4,5,3,5,1,1,1,4,5,5,4,1,3
6872725571,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,45,Horticulture,0,0,0,0,1,0,100000000,23,0,1,2,1,N/A,0,0,0,0,1,10,1,5,1,Strongly disagree,Disagree,Strongly disagree,2,1,2,0,0,0,0,0,0,1,0,1,1,2,2,2,1,0,0,0,1,0,0,0,-1,1,0,1,0,1,1,5,5,1,5,5,1,1,1,1,1,5,1,5,4
6872716300,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,36,Horticulture,0,0,0,0,1,0,5000000,10.5,0,1,3,3,3,0,0,1,0,0,10,10,5,5,Strongly disagree,Undecided,Undecided,2,0,0,0,1,0,0,0,0,-1,1,1,1,2,-1,2,1,-1,0,0,-1,-1,1,0,0,1,1,1,1,1,1,4,3,4,2,5,1,1,1,1,1,5,5,5,4
6872685982,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,52,Horticulture,0,0,0,0,1,0,200000000,23,0,1,2,2,3,0,1,0,0,0,7,8,4,4,Strongly disagree,Disagree,Disagree,2,1,1,1,1,0,0,0,0,1,0,1,1,2,2,2,1,0,0,0,1,1,0,1,0,1,-1,1,0,3,1,3,5,5,3,3,1,1,4,1,2,4,4,1,3
6863716629,4,Male,1,0,Free State,0,1,0,0,0,0,0,0,0,Undergrad,2,42,Mixed,0,1,0,0,0,0,100000000,23,0,1,1,3,5,1,1,1,0,0,8,7,4,4,Strongly disagree,Strongly disagree,Undecided,2,2,0,1,1,1,1,0,1,0,0,0,0,2,2,2,-1,1,-1,-1,-1,0,0,-1,0,1,1,1,-1,5,4,4,4,3,4,4,3,3,3,3,3,4,4,3,3
6862783920,4,Male,1,0,Free State,0,1,0,0,0,0,0,0,0,Secondary & Primary & Matric,1,35,Mixed,1,1,0,0,0,0,10000000,23,1,1,3,4,3,1,1,1,0,0,10,10,5,5,Strongly disagree,Undecided,Agree,2,0,-1,0,0,0,1,1,0,-1,1,1,1,1,2,2,0,0,0,0,-1,0,0,0,0,0,0,1,-1,5,3,1,5,4,5,5,1,1,2,4,1,5,5,4,5
6862496096,4,Male,1,0,Free State,0,1,0,0,0,0,0,0,0,Undergrad,2,46,Mixed,0,1,0,0,0,0,100000000,23,0,1,1,1,3,1,1,1,0,0,9,5,5,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,0,0,0,-1,1,0,0,0,1,1,-1,1,5,3,3,3,3,3,4,2,2,2,4,4,4,4,4,5
6861982405,4,Male,1,0,Free State,0,1,0,0,0,0,0,0,0,Postgrad,3,42,Mixed,0,1,0,0,0,0,100000000,23,0,1,3,2,3,1,1,0,0,0,10,7,5,4,Strongly disagree,Undecided,Disagree,2,0,1,1,0,0,1,0,1,-1,0,0,0,2,2,2,1,0,0,0,-1,0,0,0,0,1,0,-1,0,4,4,1,4,5,1,5,1,1,1,1,2,4,5,5,5
6860035501,4,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,46,Livestock,0,0,1,0,0,0,2500000,23,0,2,2,2,N/A,0,1,1,0,0,10,10,5,5,Disagree,Disagree,Disagree,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,-1,1,0,1,-1,5,3,4,5,5,5,3,5,5,3,5,3,5,3,5,4
6852474950,4,Male,1,0,Northern Cape,0,0,0,0,0,0,0,1,0,Postgrad,3,56,Livestock,0,0,1,0,0,0,2500000,23,0,1,2,3,2,0,1,1,0,0,10,10,5,5,Strongly disagree,Disagree,Undecided,2,1,0,0,0,1,1,1,1,0,1,1,1,2,1,2,0,1,1,1,1,1,1,1,0,1,1,1,0,5,3,5,5,5,2,5,5,3,3,4,2,5,5,2,4
6850920789,3,Male,1,0,Free State,0,1,0,0,0,0,0,0,0,Undergrad,2,48,Mixed,1,1,0,0,0,0,100000000,23,1,5,4,5,2,1,1,1,0,0,10,10,5,5,Strongly agree,Agree,Strongly agree,-2,-1,-2,-1,-1,0,1,0,-1,-1,-1,0,-1,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,3,3,3,5,3,5,5,5,5
6846102443,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,31,Horticulture,0,0,0,0,1,0,100000000,10.5,0,1,2,2,4,0,1,1,0,0,8,5,4,3,Strongly disagree,Disagree,Disagree,2,1,1,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,2,2,1,2,3,2,2,2,2,2,1,5,4,3,1,5
6846012116,4,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Undergrad,2,49,Mixed,0,1,0,0,0,0,2.5e+07,10.5,0,1,3,2,NA,1,1,1,0,0,7,5,4,3,Strongly disagree,Undecided,Disagree,2,0,1,1,1,0,0,1,0,-1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,5,4,5,5,4,4,5,2,2,3,3,4,4,4,5,5
6845850783,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,46,Mixed,0,1,0,0,0,0,100000000,23,0,3,3,3,1,1,0,1,0,0,10,10,5,5,Undecided,Undecided,Undecided,0,0,0,0,0,1,0,0,0,-1,1,1,0,0,-1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,3,1,5,5,5,5,5,5,5,5,5,4,5,5,5,5
6845827685,4,Male,1,0,Limpopo,0,0,0,0,1,0,0,0,0,Undergrad,2,62,Mixed,0,1,0,0,0,0,2500000,40,0,1,1,1,1,1,0,0,0,0,10,10,5,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,3,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5
6844650692,3,Male,1,0,Limpopo,0,0,0,0,1,0,0,0,0,Undergrad,2,58,Livestock,1,0,1,0,0,0,2500000,40,1,4,4,4,1,0,0,0,0,1,10,10,5,5,Agree,Agree,Agree,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,0,0,-1,0,-1,1,1,1,1,-1,-1,0,1,0,1,1,-1,-1,5,5,4,5,5,5,3,3,3,3,5,3,5,5,5,5
6844076343,1,Male,1,0,Limpopo,0,0,0,0,1,0,0,0,0,Undergrad,2,30,Horticulture,0,0,0,0,1,0,200000000,10.5,0,1,1,1,1,0,1,0,0,0,3,10,2,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,-1,1,-1,-1,0,0,0,1,1,1,2,2,2,1,0,0,0,1,0,1,0,0,1,0,1,1,2,2,2,2,2,3,3,1,1,2,3,1,3,2,4,4
6839967572,2,Male,1,0,Limpopo,0,0,0,0,1,0,0,0,0,Postgrad,3,55,Mixed,0,1,0,0,0,0,2500000,23,0,1,1,1,1,0,0,1,0,0,3,3,2,2,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,1,1,-1,1,0,-1,-1,1,1,2,2,2,1,1,1,1,-1,-1,1,1,1,1,1,1,1,5,2,3,5,5,5,4,1,1,3,4,1,4,2,4,4
6838737285,3,Male,1,0,Free State,0,1,0,0,0,0,0,0,0,Undergrad,2,57,Livestock,1,0,1,0,0,0,1000000,40,1,5,4,3,3,1,0,0,0,0,5,7,3,4,Strongly agree,Agree,Undecided,-2,-1,0,1,0,0,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,4,4,4,4,3,3,4,3,4,3,4,4
6838474698,1,Male,1,0,Limpopo,0,0,0,0,1,0,0,0,0,Undergrad,2,57,Mixed,0,1,0,0,0,0,100000000,40,0,3,3,3,2,1,1,1,0,0,5,5,3,3,Undecided,Undecided,Undecided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,3,2,3,5,3,3,1,1,3,1,1,4,4,2,2
6830503193,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,51,Mixed,0,1,0,0,0,0,100000000,23,0,1,1,2,3,1,1,1,0,0,2,2,1,1,Strongly disagree,Strongly disagree,Disagree,2,2,1,0,1,0,0,0,1,0,0,0,1,2,2,-1,-1,0,0,0,-1,0,0,0,0,-1,0,0,1,4,3,1,2,1,1,5,1,1,4,1,1,4,3,5,4
6830271095,1,Male,1,0,Free State,0,1,0,0,0,0,0,0,0,Undergrad,2,30,Mixed,0,1,0,0,0,0,1000000,3,0,1,1,1,3,0,1,0,0,0,5,3,3,2,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,1,0,1,0,0,0,0,0,1,1,1,1,-1,1,-1,0,0,1,0,0,0,0,0,0,2,5,3,1,1,5,1,3,2,2,2,1,5,2,2,3
6828959108,1,Male,1,0,Free State,0,1,0,0,0,0,0,0,0,Undergrad,2,36,Mixed,0,1,0,0,0,0,2.5e+07,23,0,1,1,1,1,1,1,1,0,0,1,1,1,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,0,0,0,0,0,1,0,1,2,2,2,1,1,0,0,1,1,0,0,0,1,1,1,-1,4,1,2,4,4,2,1,1,1,1,1,1,1,1,1,1
6828874585,4,Male,1,0,Free State,0,1,0,0,0,0,0,0,0,Undergrad,2,51,Mixed,0,1,0,0,0,0,2.5e+07,23,0,1,1,3,2,1,1,1,0,0,8,4,4,2,Strongly disagree,Strongly disagree,Undecided,2,2,0,0,0,1,0,1,1,-1,1,0,1,2,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,5,4,2,2,2,2,2,3,2,2,4,1,5,5,4,4
6826305716,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,60,Horticulture,0,0,0,0,1,0,10000000,23,0,2,2,2,1,1,0,0,0,0,9,3,5,2,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,1,1,0,0,4,1,4,5,5,4,5,1,1,2,1,1,4,4,2,2
6821879313,4,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Postgrad,3,65,Livestock,0,0,1,0,0,0,5000000,40,0,2,2,2,4,0,1,1,0,0,9,8,5,4,Disagree,Disagree,Disagree,1,1,1,0,0,1,1,-1,0,1,0,1,0,1,0,0,1,-1,0,1,1,0,0,1,0,1,1,1,-1,3,4,3,3,3,4,5,4,3,4,5,3,4,4,5,5
6790736267,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,51,Mixed,0,1,0,0,0,0,100000000,23,0,2,3,3,4,1,1,0,0,0,9,10,5,5,Disagree,Undecided,Undecided,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,2,3,5,5,5,1,5,1,1,1,2,3,4,5,5,5
6760118581,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,22,Mixed,0,1,0,0,0,0,5000000,10.5,0,1,1,1,10,0,0,0,0,1,10,2,5,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,0,0,0,0,1,1,0,1,2,0,2,1,0,0,0,1,1,1,0,0,1,1,1,0,1,5,1,1,1,3,1,2,1,3,1,4,3,3,1,4
10435533216,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,52,Horticulture,0,0,0,0,1,0,2500000,23,0,3,2,1,2,1,1,0,0,0,6,5,3,3,Undecided,Disagree,Strongly disagree,0,1,2,1,0,0,-1,0,0,0,0,0,0,2,2,2,0,0,0,0,-1,0,1,0,0,0,0,-1,-1,1,2,4,3,4,3,4,1,1,1,1,1,3,1,3,3
10435519373,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,58,Horticulture,0,0,0,0,1,0,2500000,10.5,0,2,2,2,1,1,0,0,0,0,6,9,3,5,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,-1,1,1,1,-1,1,1,1,1,4,2,5,5,5,4,5,1,1,3,1,1,4,3,4,4
10435514100,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,59,Horticulture,0,0,0,0,1,0,5000000,23,0,2,2,2,5,1,1,0,0,0,5,9,3,5,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,-1,0,1,0,0,1,1,1,1,4,2,5,5,5,4,5,1,1,2,1,1,5,3,3,4
10435507166,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,50,Mixed,0,1,0,0,0,0,10000000,23,0,2,2,3,4,1,0,0,0,0,8,8,4,4,Disagree,Disagree,Undecided,1,1,0,1,0,1,0,1,1,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2,3,2,2,2,4,1,1,1,2,4,4,3,1,2
10435501227,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,53,Mixed,0,1,0,0,0,0,5000000,23,0,3,2,3,3,1,0,0,0,0,8,7,4,4,Undecided,Disagree,Undecided,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,4,3,4,3,4,4,5,1,1,1,1,5,3,4,1,2
10435495462,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,44,Horticulture,0,0,0,0,1,0,10000000,23,0,1,1,2,5,0,1,0,0,0,10,1,5,1,Strongly disagree,Strongly disagree,Disagree,2,2,1,1,0,0,0,0,0,0,1,1,1,2,2,2,1,-1,0,0,-1,0,0,0,0,1,-1,1,-1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5
10435490044,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,54,Horticulture,0,0,0,0,1,0,10000000,40,0,1,1,2,5,1,1,0,0,0,7,1,4,1,Strongly disagree,Strongly disagree,Disagree,2,2,1,1,1,0,0,0,0,-1,0,0,0,2,2,2,1,1,0,0,-1,1,1,1,0,1,1,1,1,5,3,2,3,4,4,1,1,1,3,1,2,5,2,1,3
10435392040,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,51,Mixed,0,1,0,0,0,0,2.5e+07,23,0,2,2,2,2,0,0,1,0,0,3,5,2,3,Disagree,Disagree,Disagree,1,1,1,0,1,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,3,1,1,2,5,2,2,1,1,2,1,3,5,5,5,5
10435379560,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,53,Mixed,0,1,0,0,0,0,5000000,23,0,1,1,2,1,0,1,1,0,0,5,5,3,3,Strongly disagree,Strongly disagree,Disagree,2,2,1,-1,0,0,-1,0,-1,1,0,1,1,2,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,5,5,3,5,5,5,1,1,1,5,1,1,5,2,2,4
10435351920,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,74,Mixed,0,1,0,0,0,0,2.5e+07,40,0,2,2,2,4,0,0,1,0,0,1,1,1,1,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,5,5,1,1,1,1,2,1,1,4,1,1,1
10435345606,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,63,Horticulture,0,0,0,0,1,0,100000000,40,0,2,2,2,2,0,1,1,0,0,8,8,4,4,Disagree,Disagree,Disagree,1,1,1,0,1,0,0,0,0,1,0,0,1,2,2,2,1,1,0,0,1,0,0,0,0,1,1,1,-1,3,1,1,4,4,1,1,1,1,4,1,1,5,2,5,5
10435337198,4,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,47,Horticulture,0,0,0,0,1,0,100000000,10.5,0,1,2,2,2,0,1,0,0,0,8,1,4,1,Strongly disagree,Disagree,Disagree,2,1,1,1,1,0,1,0,0,-1,0,0,0,2,2,2,1,0,0,0,1,0,1,0,1,1,1,1,-1,4,2,5,3,2,5,5,1,1,2,1,3,5,4,5,4
10435331748,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,66,Mixed,0,1,0,0,0,0,100000000,40,0,3,2,1,N/A,0,0,0,0,1,10,10,5,5,Undecided,Disagree,Strongly disagree,0,1,2,1,1,0,0,0,0,1,0,1,0,2,2,2,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,3,4,5,5,5,2,1,3,3,1,5,5,5,5
10435316861,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,33,Mixed,0,1,0,0,0,0,100000000,10.5,0,1,3,1,4,0,1,0,0,0,10,5,5,3,Strongly disagree,Undecided,Strongly disagree,2,0,2,0,1,0,0,0,0,-1,0,1,1,2,1,1,1,1,0,0,0,0,1,1,0,1,1,1,-1,5,5,5,5,5,5,5,2,2,3,5,5,5,5,5,5
10435311350,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,48,Horticulture,0,0,0,0,1,0,10000000,23,0,2,2,3,2,0,1,1,0,0,8,1,4,1,Disagree,Disagree,Undecided,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,1,1,1,0,3,3,4,3,4,4,4,1,1,1,1,1,1,3,3,4
10435306190,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,51,Horticulture,0,0,0,0,1,0,100000000,23,0,2,2,2,1,0,0,0,0,1,8,1,4,1,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,4,5,5,3,3,1,1,2,1,1,4,4,3,4
10435298377,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,65,Mixed,1,1,0,0,0,0,200000000,40,1,3,5,1,3,0,0,1,0,0,8,3,4,2,Undecided,Strongly agree,Strongly disagree,0,-2,2,0,0,0,0,0,0,-1,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,-1,1,0,1,-1,5,3,1,5,5,4,5,1,1,2,2,3,5,5,5,3
